#	series1	series2	series3	series4	series5	series6	series7	series8	series9	series10	series11	series12	series13	series14	series15	series16	series17	series18	series19	series20	series21	series22	series23	series24	series25	series26	series27	series28	series29	series30	series31	series32	series33	series34	series35	series36	series37	series38	series39	series40	series41	series42	series43	series44	series45	series46	series47	series48	series49	series50
series1	0.5005956542274379	0.3877387677063989	0.9807291472823706	0.33825175353710013	0.17280723283074984	0.09899133333112531	0.31268419757320054	0.5477331252569951	0.8495046778325783	0.5660968140472631	0.5202419965263165	0.4169866352735673	0.09705637933662137	0.24911840516771222	0.7845492733024362	0.6261701064461529	0.39714505723241267	0.30410346596303306	0.4446280496043862	0.37036404274034385	0.7333617381374425	0.6900523418936092	0.1025377894167524	0.48276909398707235	0.28239458704500797	0.5867825407490566	0.15439346737778903	0.5008151390466176	0.696009453636072	0.7074788097875252	0.5470115305942512	0.39895122502140234	0.09960445950629815	0.47583721231496734	0.7763882465429022	0.10834109219911958	0.8291140942286612	0.6397054648269259	0.6569490233200762	0.9647246161516643	0.3481678843430379	0.8626489516485902	0.6564102373792218	0.6622352215682646	0.9507381060833788	0.9530500061361676	0.09507632203818761	0.8678287279943604	0.6911416910078871	0.16891605978804747
series2	0.917346407333506	0.17544377260241972	0.08251637569778025	0.35617767508558273	0.81763298134964	0.812030971175523	0.45269851397046046	0.2725272367186796	0.6762355474009011	0.9324984437230865	0.28814006605703824	0.3792175930825882	0.7861786175283213	0.2126312329801585	0.20892580605029842	0.7814725747638324	0.5421531318034155	0.3361427252710376	0.3844718928674049	0.8340758580208848	0.20591232848263274	0.2808020345864011	0.9844250080295985	0.27491569330687027	0.7052106914978846	0.46832670196746806	0.19174840676213256	0.9550850293153174	0.5120405182778216	0.017509883770459256	0.6561261876661277	0.8467572619156168	0.7902053175523791	0.4368113412684499	0.8568396809728993	0.04690998525012058	0.03207189015699674	0.773005269400167	0.4580271248800263	0.4491563365259098	0.6787154325899056	0.16867492107309356	0.7334844585295773	0.39407036082103475	0.9518797083348632	0.9591414777967454	0.888641153655841	0.4045309616277555	0.9145746943255098	0.6848558755843982
series3	0.41636260630744204	0.5636426797332659	0.562980817166831	0.9166847514517164	0.9845428134937899	0.0912576673295491	0.4393411366648132	0.5778772425488674	0.33789496999820423	0.1558004489011774	0.9828550607689833	0.3878935141890252	0.7817521172519442	0.13822689133275645	0.10135314449703448	0.31495534396992386	0.9557059276311785	0.11930546345339987	0.375139711388643	0.7785481597191678	0.93128223078345	0.3706244733179258	0.4563295725311691	0.5666137802898483	0.7519164624738028	0.8642909967579718	0.12413316369839134	0.09266986740167549	0.577253116622836	0.6535150143294772	0.2952931958614097	0.6327851619111489	0.1661011916248063	0.019030363402257056	0.7664283529730975	0.1647830043973907	0.6078589002090449	0.5045390775238894	0.4272858876751394	0.5798708045202832	0.8964559042887161	0.7739285674879012	0.3191930255325748	0.026193606150179627	0.18030109432877683	0.9748062883597247	0.85601675314463	0.2506407707368985	0.2424514537414345	0.07064861473529904
series4	0.14338729895714342	0.5190206924480596	0.41572013950960096	0.17379443246073012	0.11368050714473565	0.9168286916047483	0.6010527154813142	0.9058891083383801	0.3503753464309529	0.40717525522516596	0.3538024708718255	0.9132171069463696	0.6865452330003334	0.25592645588437934	0.6770364199879594	0.8475402040314176	0.09937466376241666	0.5177189493853133	0.06462980877163738	0.17374550264687538	0.04253470943368076	0.2926290503853709	0.781572863158895	0.6631756309946997	0.6028321805105704	0.019486943144194302	0.492407503473959	0.6903159851673397	0.7084592909604893	0.4952113895550183	0.6993294983301035	0.09126710619788425	0.4460395776413485	0.9289118526956587	0.9110882492875916	0.2576864520235602	0.8211123389778597	0.20683747098375127	0.0025487823837890833	0.7225279784796933	0.6354315745599171	0.07374720771006638	0.4463606405731372	0.5465522238138811	0.011945066175517272	0.9943766952973812	0.5408454384496912	0.9272375914443842	0.0037045709701989393	0.6264746895744117
series5	0.3900132752111094	0.3586333984133492	0.6414948526913294	0.9356733979658822	0.04599936254833803	0.5834208678302905	0.9262779218131026	0.9385317030919947	0.1568894738288914	0.6072007869069772	0.736561185774631	0.8507727060587008	0.5039295527494337	0.7235584879970952	0.7721716177023563	0.513338556256653	0.05090397868808305	0.6263292571186037	0.13325316753170247	0.7131965994021424	0.4364742690513115	0.9531248138256256	0.5851276380804423	0.8123749463625459	0.8418616882177462	0.6358711673319333	0.5813330516319493	0.12852066225270808	0.8772723307660658	0.9845875952997033	0.9249033383424232	0.7973954377523241	0.08262065178506905	0.8834439277094995	0.05219299557594903	0.6191250731957447	0.24745443879868811	0.811440519966769	0.27960048971955864	0.4240544113922521	0.2141008640718708	0.5666942919460586	0.8572746341808859	0.2432923859116215	0.8480438208371885	0.008316758823136317	0.9914429139780458	0.9691078324381467	0.7142824610976785	0.9284635624051315
series6	0.5492030550074468	0.8546048369063065	0.6975279336188143	0.43074158153731035	0.26449203207640015	0.4016231778559791	0.19462682853235802	0.2516053744959086	0.7346041808276121	0.4362303646621909	0.40431566791413587	0.7792608518417924	0.9487505776356935	0.681194560598525	0.3948641713380088	0.355936306264899	0.6682208726051923	0.7923109512770531	0.5382971486396679	0.8440055846263929	0.0718422843623191	0.8629752550663092	0.5639090115509529	0.506584089274599	0.23618003033321855	0.6298521733848303	0.5308568296689619	0.977657331093682	0.7130299715848268	0.33493442892281944	0.24298636925015937	0.308044806693495	0.3446844698720397	0.1073914464166007	0.20800659889155138	0.3313637795835178	0.5626135363073279	0.19556278023596585	0.5850153600360526	0.8015177558463064	0.5683412368160508	0.08833186645182822	0.6975785884252996	0.6245894953741874	0.017610014633514193	0.010817713719318833	0.15027889809123152	0.4005710242028021	0.332924796930808	0.21015901225486133
series7	0.7640182066185999	0.19652605459005879	0.9723864027905087	0.23001527562112611	0.28604707492856396	0.6465050427241439	0.25674195210195416	0.980428607831175	0.44687312611581975	0.6219486869958301	0.6526499120739857	0.14540569743221332	0.061868718470505346	0.39600774013565976	0.4991703600738828	0.6533981514638643	0.6363280547400341	0.8028586202054514	0.48811242113029996	0.7181777521841864	0.8476060721647414	0.5561960620211492	0.2599482568504493	0.6221162886833232	0.7863215211208657	0.9441157551420326	0.7023191035227442	0.9308366588128628	0.00539286513267434	0.4614014102848659	0.46780561717527347	0.860738216674007	0.48081648284394685	0.7799337359468775	0.5270827370621713	0.624681483877269	0.3048041571926956	0.12525960598628094	0.5220755882312021	0.5269818978750634	0.3503111018727151	0.6782263889411076	0.29143523101748847	0.27676050360424	0.5519040731515461	0.9660093286340532	0.4589548760972091	0.544327527694987	0.07238634409905964	0.005422592041820717
series8	0.7865734976415379	0.6943094871386057	0.2928199805946484	0.1683599029052042	0.3284529588081283	0.24398123885231304	0.8881894403669509	0.6994439747324421	0.9651313988380772	0.23284581043150243	0.10329989095610914	0.3909116208155454	0.379948939616343	0.029695392628880657	0.9727851100261894	0.7095892917054264	0.39923672865044413	0.8023232636793814	0.067836915351291	0.29912963011476956	0.5037351695684864	0.07668135874072912	0.0671173435011243	0.6414423260564837	0.506460752495457	0.8171486002329976	0.686450121780515	0.9680444493197103	0.7752724549841451	0.7703124315912215	0.6704692262168976	0.5555131412580121	0.9507768166280685	0.5052736247968487	0.8431769984711406	0.8591902950989504	0.22908024118612558	0.9721686521776659	0.9705551260512971	0.9480440866911531	0.050860304851630844	0.2581955437419411	0.09462846281583615	0.5740588038711758	0.8813419585635633	0.5202742603960194	0.8424974998946183	0.2230800518529692	0.9846513253145194	0.2965613213006686
series9	0.6130320432640304	0.1498709951966114	0.8478357688840051	0.526025825095251	0.7060136549090463	0.7369079547909196	0.45023830498029893	0.36843270983363363	0.6054386370063431	0.389051558964864	0.44050252445751803	0.11345657099427653	0.08437564507513662	0.2805184563146039	0.32883463960757886	0.5335372730658272	0.7782370345273476	0.2985855131693962	0.9946620078335248	0.637036163846771	0.9891592767815817	0.7775069162059662	0.5733604201324153	0.6157267404680065	0.46576922651249375	0.8295817689730659	0.7586002263410724	0.22814037635344608	0.20984148997167018	0.2538078565943832	0.39032150248717556	0.08031004662239338	0.9084582985714601	0.045451195363352626	0.40756813635933264	0.5436775099291439	0.4203073018948599	0.7728798165106426	0.14658886563206663	0.9383087002700375	0.7544730016842708	0.2970555770574217	0.2344824640433778	0.5232459864764022	0.7814968523985621	0.5236373281843243	0.13183635995992338	0.1496696497598049	0.9708720642513482	0.937010551276348
series10	0.409478202422079	0.008192641546433066	0.7420880736647109	0.15488606306674169	0.6659898806465541	0.9878689111936645	0.5082391941052737	0.43477515995536964	0.603510152562617	0.1672171354962232	0.0875920090751886	0.11026539220263742	0.7290423256177411	0.5917028049676121	0.5982917739239347	0.02337009513392585	0.01713837169132726	0.3790694245847669	0.8305222474337508	0.949911546554335	0.6710952023542225	0.7543908984246539	0.5523136702514005	0.09738308394495854	0.35881452820564375	0.004843694105957086	0.1767102465859588	0.916971239539976	0.43838613485745315	0.7092249813601392	0.20694034858224053	0.5447439024111166	0.48389738590096776	0.5485445592145559	0.4238794514051567	0.941661169078353	0.7513860369126273	0.20570557965034386	0.5100607999122583	0.34115657331454086	0.6872299858593426	0.8931566167840117	0.2290139983116064	0.7776776160950224	0.6218831994021765	0.5811324477221713	0.9411345414345006	0.03162851448531767	0.745875990212628	0.0580364981908823
